order_id,purchase_event_id,session_id,user_id,order_timestamp,order_date,region,device_type,traffic_source,primary_product_id,primary_product_name,primary_category,primary_subcategory,basket_items_count,total_units,subtotal,discount_rate,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,order_status,estimated_cost,estimated_profit
ORD0000999,EVT0023661,S005510,U00173,04-04-2026 21:42,04-04-2026,Pune,mobile,organic_search,P118,H&M Black Denim Shirt,Clothing,Shirts,3,3,5936,0.03,178.08,57.15,1036.43,6851.5,Wallet,completed,4053.42,2798.08
ORD0001000,EVT0023685,S005463,U00762,04-04-2026 22:39,04-04-2026,Hyderabad,desktop,organic_search,P165,UrbanCo Metal Sofa Large,Home,Furniture,3,3,35230,0.08,2818.4,0,5834.09,38245.69,Credit Card,completed,25863.03,12382.66
ORD0001001,EVT0023691,S005491,U00517,04-04-2026 22:46,04-04-2026,Kolkata,desktop,organic_search,P014,Nike Track Pants,Sports,Activewear,2,2,6764,0,0,120.84,1217.52,8102.36,UPI,completed,4089.59,4012.77
ORD0001002,EVT0023701,S005551,U00735,05-04-2026 08:16,05-04-2026,Kolkata,tablet,organic_search,P045,Puma Running Shoes Size 10,Sports,Shoes,1,1,6410,0.03,192.3,112.41,1119.19,7449.3,UPI,completed,4446.3,3003
ORD0001003,EVT0023728,S005553,U00184,05-04-2026 09:54,05-04-2026,Pune,mobile,paid_ads,P166,H&M Black Cotton Jacket,Clothing,Jackets,2,2,5320,0.1,532,53.39,861.84,5703.23,UPI,completed,3362.85,2340.38
ORD0001004,EVT0023765,S005565,U00459,05-04-2026 12:00,05-04-2026,Delhi,desktop,referral,P107,Zara Black Polyester T-Shirt,Clothing,T-Shirts,2,3,6502,0,0,66.89,1170.36,7739.25,Debit Card,completed,3661.83,4077.42
ORD0001005,EVT0023772,S005588,U00253,05-04-2026 12:25,05-04-2026,Bengaluru,mobile,social,P003,Nivea Shampoo,Beauty,Haircare,2,2,526,0.05,26.3,77.88,89.95,667.53,UPI,completed,325.75,341.78
ORD0001006,EVT0023815,S005572,U00165,05-04-2026 14:48,05-04-2026,Chennai,mobile,email,P153,UrbanCo Wooden Sofa Large,Home,Furniture,2,2,22880,0.07,1601.6,0,3830.11,25108.51,Debit Card,completed,14637.64,10470.87
ORD0001007,EVT0023834,S005598,U00065,05-04-2026 15:29,05-04-2026,Delhi,desktop,organic_search,P057,H&M Blue Denim Jeans,Clothing,Jeans,2,2,2489,0.03,74.67,103.35,434.58,2952.26,UPI,completed,1674.92,1277.34
ORD0001008,EVT0023849,S005545,U00757,05-04-2026 17:43,05-04-2026,Mumbai,desktop,organic_search,P026,UrbanCo Wall Art,Home,Decor,3,3,24487,0.1,2448.7,0,3966.89,26005.19,Debit Card,completed,15743.25,10261.94
ORD0001009,EVT0023858,S005597,U00366,05-04-2026 18:26,05-04-2026,Chennai,mobile,organic_search,P038,Adidas Running Shoes Size 9,Sports,Shoes,2,2,8461,0,0,109.12,1522.98,10093.1,UPI,completed,5967.94,4125.16
ORD0001010,EVT0023874,S005576,U00167,05-04-2026 18:58,05-04-2026,Ahmedabad,desktop,email,P179,Zara Black Polyester Shirt,Clothing,Shirts,3,5,11591,0.15,1738.65,52.96,1773.42,11678.73,UPI,completed,8102.76,3575.97
ORD0001011,EVT0023883,S005564,U00597,05-04-2026 19:31,05-04-2026,Hyderabad,mobile,email,P196,Zara White Denim Jacket,Clothing,Jackets,1,1,4542,0.12,545.04,132.8,719.45,4849.21,UPI,completed,3186.09,1663.12
ORD0001012,EVT0023888,S005587,U00048,05-04-2026 19:45,05-04-2026,Ahmedabad,mobile,organic_search,P040,Samsung Power Bank,Electronics,Accessories,3,3,26470,0.05,1323.5,0,4526.37,29672.87,UPI,completed,14737.65,14935.22
ORD0001013,EVT0023908,S005539,U00109,05-04-2026 20:19,05-04-2026,Chennai,mobile,paid_ads,P197,Puma Sneakers Size 8,Sports,Shoes,1,1,6353,0.15,952.95,118.15,972.01,6490.21,Credit Card,completed,3237.18,3253.03
ORD0001014,EVT0023925,S005582,U00500,05-04-2026 20:59,05-04-2026,Hyderabad,mobile,organic_search,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,2,2,16115,0.03,483.45,123.93,2813.68,18569.16,Credit Card,completed,11144.09,7425.07
ORD0001015,EVT0023935,S005541,U00080,05-04-2026 21:13,05-04-2026,Kolkata,desktop,email,P025,Lakme Foundation,Beauty,Makeup,1,1,462,0.08,36.96,81.28,76.51,582.83,Net Banking,completed,295.25,287.58
ORD0001016,EVT0023945,S005562,U00408,05-04-2026 21:56,05-04-2026,Kolkata,desktop,paid_ads,P054,Adidas Yoga Mat,Sports,Equipment,3,3,12690,0.08,1015.2,50.71,2101.46,13826.97,UPI,completed,7110.5,6716.47
ORD0001017,EVT0023958,S005592,U00114,05-04-2026 22:06,05-04-2026,Hyderabad,mobile,paid_ads,P017,Lakme Face Wash,Beauty,Skincare,3,3,4273,0.18,769.14,47.36,630.69,4181.91,UPI,completed,2814.67,1367.24
ORD0001018,EVT0023964,S005543,U00032,05-04-2026 22:32,05-04-2026,Kolkata,tablet,organic_search,P017,Lakme Face Wash,Beauty,Skincare,2,2,3045,0,0,97.37,548.1,3690.47,Debit Card,completed,1890.52,1799.95
ORD0001019,EVT0023979,S005608,U00396,06-04-2026 08:14,06-04-2026,Bengaluru,mobile,organic_search,P063,UrbanCo Metal Chair Large,Home,Furniture,3,3,28307,0.08,2264.56,0,4687.64,30730.08,Debit Card,completed,16741.63,13988.45
ORD0001020,EVT0024010,S005633,U00121,06-04-2026 11:34,06-04-2026,Ahmedabad,desktop,direct,P014,Nike Track Pants,Sports,Activewear,2,2,8130,0.05,406.5,148.5,1390.23,9262.23,Credit Card,completed,4859.12,4403.11
ORD0001021,EVT0024039,S005624,U00083,06-04-2026 13:07,06-04-2026,Bengaluru,tablet,organic_search,P172,H&M Green Polyester Shirt,Clothing,Shirts,1,1,2109,0.05,105.45,98.64,360.64,2462.83,Debit Card,completed,1310.59,1152.24
ORD0001022,EVT0024062,S005610,U00634,06-04-2026 16:22,06-04-2026,Mumbai,mobile,social,P149,Zara Blue Denim Jacket,Clothing,Jackets,2,2,9137,0,0,119.86,1644.66,10901.52,COD,completed,4934.92,5966.6
ORD0001023,EVT0024073,S005619,U00749,06-04-2026 17:23,06-04-2026,Bengaluru,tablet,direct,P048,Nivea Moisturizer,Beauty,Skincare,1,1,1859,0,0,95.49,334.62,2289.11,Net Banking,completed,1313.54,975.57
ORD0001024,EVT0024093,S005616,U00168,06-04-2026 19:35,06-04-2026,Kolkata,mobile,organic_search,P007,Lakme Hair Oil,Beauty,Haircare,3,3,4207,0.06,252.42,52.99,711.82,4719.39,Net Banking,completed,2853.9,1865.49
ORD0001025,EVT0024126,S005607,U00564,06-04-2026 21:12,06-04-2026,Kolkata,desktop,organic_search,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,1,1,370,0.05,18.5,69.12,63.27,483.89,UPI,completed,257,226.89
ORD0001026,EVT0024142,S005618,U00479,06-04-2026 22:19,06-04-2026,Kolkata,mobile,organic_search,P003,Nivea Shampoo,Beauty,Haircare,3,3,1997,0.03,59.91,43.55,348.68,2329.32,UPI,completed,1179.47,1149.85
ORD0001027,EVT0024168,S005680,U00795,07-04-2026 09:23,07-04-2026,Chennai,mobile,email,P054,Adidas Yoga Mat,Sports,Equipment,1,1,5689,0.12,682.68,110.6,901.14,6018.06,UPI,completed,3378.52,2639.54
ORD0001028,EVT0024174,S005677,U00102,07-04-2026 09:33,07-04-2026,Kolkata,mobile,organic_search,P004,UrbanCo Mixer,Home,Kitchen,1,1,3983,0.03,119.49,132.38,695.43,4691.32,Wallet,completed,2024.77,2666.55
ORD0001029,EVT0024187,S005647,U00290,07-04-2026 11:22,07-04-2026,Chennai,tablet,social,P090,Zara Red Polyester Shirt,Clothing,Shirts,2,2,1871,0.1,187.1,62.58,303.1,2049.58,UPI,completed,1069.04,980.54
ORD0001030,EVT0024191,S005664,U00807,07-04-2026 11:27,07-04-2026,Chennai,mobile,direct,P169,Nike Sneakers Size 10,Sports,Shoes,2,2,2778,0.03,83.34,95.25,485.04,3274.95,Net Banking,completed,1690.84,1584.11
ORD0001031,EVT0024203,S005668,U00770,07-04-2026 12:40,07-04-2026,Mumbai,mobile,organic_search,P065,HP Pavilion 16GB RAM 512GB SSD,Electronics,Laptop,2,2,41747,0.05,2087.35,0,7138.74,46798.39,Debit Card,completed,21750.05,25048.34
ORD0001032,EVT0024251,S005669,U00446,07-04-2026 17:45,07-04-2026,Kolkata,mobile,organic_search,P024,UrbanCo Metal Chair Small,Home,Furniture,2,2,51607,0.07,3612.49,0,8639.01,56633.52,UPI,completed,34021.13,22612.39
ORD0001033,EVT0024265,S005684,U00246,07-04-2026 18:34,07-04-2026,Mumbai,desktop,social,P005,Nivea Face Wash,Beauty,Skincare,2,2,3367,0.05,168.35,55.62,575.76,3830.03,UPI,completed,2170.66,1659.37
ORD0001034,EVT0024270,S005676,U00551,07-04-2026 18:39,07-04-2026,Chennai,mobile,direct,P022,H&M Red Cotton Shirt,Clothing,Shirts,3,3,15330,0.08,1226.4,60.37,2538.65,16702.62,UPI,completed,8205.96,8496.66
ORD0001035,EVT0024278,S005645,U00610,07-04-2026 18:52,07-04-2026,Pune,mobile,organic_search,P097,Zara Blue Polyester Jacket,Clothing,Jackets,2,2,7012,0.03,210.36,119.53,1224.3,8145.47,UPI,completed,3921.34,4224.13
ORD0001036,EVT0024293,S005640,U00836,07-04-2026 19:17,07-04-2026,Kolkata,desktop,direct,P025,Lakme Foundation,Beauty,Makeup,1,1,462,0.03,13.86,57.68,80.67,586.49,Net Banking,completed,295.25,291.24
ORD0001037,EVT0024345,S005657,U00144,07-04-2026 21:37,07-04-2026,Hyderabad,desktop,organic_search,P152,Adidas Sneakers Size 9,Sports,Shoes,1,1,7939,0.03,238.17,70.61,1386.15,9157.59,Credit Card,completed,4869.44,4288.15
ORD0001038,EVT0024377,S005654,U00054,07-04-2026 22:54,07-04-2026,Hyderabad,mobile,direct,P017,Lakme Face Wash,Beauty,Skincare,1,1,1574,0,0,126.78,283.32,1984.1,Wallet,completed,1036.8,947.3
ORD0001039,EVT0024399,S005709,U00824,08-04-2026 10:30,08-04-2026,Delhi,tablet,direct,P019,H&M Green Denim T-Shirt,Clothing,T-Shirts,2,2,1695,0.05,84.75,64.41,289.84,1964.5,UPI,completed,999.4,965.1
ORD0001040,EVT0024430,S005721,U00439,08-04-2026 13:43,08-04-2026,Kolkata,mobile,organic_search,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,2,2,4674,0.03,140.22,63.33,816.08,5413.19,Wallet,completed,2847.01,2566.18
ORD0001041,EVT0024461,S005730,U00198,08-04-2026 15:14,08-04-2026,Mumbai,mobile,direct,P125,Zara Blue Denim Jeans,Clothing,Jeans,3,3,7258,0.08,580.64,73.59,1201.92,7952.87,UPI,completed,4695.76,3257.11
ORD0001042,EVT0024466,S005740,U00198,08-04-2026 15:38,08-04-2026,Kolkata,mobile,referral,P190,Zara Green Cotton Jacket,Clothing,Jackets,2,2,3043,0.05,152.15,136.19,520.35,3547.39,UPI,completed,2309,1238.39
ORD0001043,EVT0024476,S005734,U00823,08-04-2026 16:08,08-04-2026,Kolkata,desktop,direct,P013,OnePlus 13 256GB Black,Electronics,Smartphone,2,2,95817,0.07,6707.19,0,16039.77,105149.58,Net Banking,completed,50241.73,54907.85
ORD0001044,EVT0024502,S005745,U00797,08-04-2026 17:34,08-04-2026,Mumbai,mobile,social,P070,H&M Black Cotton T-Shirt,Clothing,T-Shirts,3,3,6141,0.03,184.23,51.84,1072.22,7080.83,UPI,completed,3641.48,3439.35
ORD0001045,EVT0024519,S005696,U00649,08-04-2026 18:21,08-04-2026,Pune,mobile,direct,P007,Lakme Hair Oil,Beauty,Haircare,2,2,1933,0.05,96.65,60.77,330.54,2227.66,UPI,completed,1148.97,1078.69
ORD0001046,EVT0024525,S005699,U00342,08-04-2026 18:28,08-04-2026,Delhi,mobile,organic_search,P189,H&M Red Polyester Shirt,Clothing,Shirts,2,2,3119,0.05,155.95,100.41,533.35,3596.81,UPI,completed,1801.24,1795.57
ORD0001047,EVT0024542,S005719,U00735,08-04-2026 19:34,08-04-2026,Kolkata,mobile,organic_search,P003,Nivea Shampoo,Beauty,Haircare,2,2,663,0.05,33.15,129.4,113.37,872.62,Credit Card,completed,434.16,438.46
ORD0001048,EVT0024590,S005695,U00199,08-04-2026 21:57,08-04-2026,Chennai,mobile,email,P129,H&M Black Denim Jacket,Clothing,Jackets,1,1,4451,0.08,356.08,110.33,737.09,4942.34,UPI,completed,3003.78,1938.56
ORD0001049,EVT0024632,S005791,U00767,09-04-2026 11:54,09-04-2026,Chennai,mobile,paid_ads,P157,H&M White Polyester T-Shirt,Clothing,T-Shirts,2,3,6227,0.15,934.05,54.05,952.73,6299.73,UPI,completed,4588.65,1711.08
ORD0001050,EVT0024644,S005764,U00483,09-04-2026 12:31,09-04-2026,Hyderabad,mobile,paid_ads,P059,H&M Black Denim T-Shirt,Clothing,T-Shirts,1,1,1070,0.1,107,66.9,173.34,1203.24,Credit Card,completed,615.67,587.57
ORD0001051,EVT0024657,S005760,U00618,09-04-2026 13:54,09-04-2026,Hyderabad,mobile,organic_search,P119,Lakme Moisturizer,Beauty,Skincare,2,2,1952,0.03,58.56,82.23,340.82,2316.49,UPI,completed,1360.6,955.89
ORD0001052,EVT0024677,S005782,U00828,09-04-2026 15:56,09-04-2026,Mumbai,mobile,direct,P003,Nivea Shampoo,Beauty,Haircare,3,3,2652,0.06,159.12,61.71,448.72,3003.31,UPI,completed,1862.35,1140.96
ORD0001053,EVT0024693,S005772,U00186,09-04-2026 16:52,09-04-2026,Kolkata,mobile,organic_search,P177,Puma Sneakers Size 9,Sports,Shoes,3,3,25315,0.05,1265.75,0,4328.86,28378.11,Credit Card,completed,18410.68,9967.43
ORD0001054,EVT0024719,S005789,U00286,09-04-2026 17:59,09-04-2026,Pune,desktop,organic_search,P029,Adidas Running Shoes Size 8,Sports,Shoes,2,2,14526,0.03,435.78,96.05,2536.24,16722.51,Wallet,completed,10810.51,5912
ORD0001055,EVT0024720,S005748,U00014,09-04-2026 17:59,09-04-2026,Kolkata,desktop,direct,P036,Nivea Hair Oil,Beauty,Haircare,1,1,877,0.05,43.85,74.81,149.97,1057.93,Credit Card,completed,686.64,371.29
ORD0001056,EVT0024756,S005774,U00838,09-04-2026 19:55,09-04-2026,Delhi,desktop,social,P094,Samsung Galaxy S21 128GB Black,Electronics,Smartphone,1,1,69095,0.12,8291.4,0,10944.65,71748.25,Credit Card,completed,52136.87,19611.38
ORD0001057,EVT0024787,S005753,U00472,09-04-2026 21:13,09-04-2026,Pune,tablet,direct,P159,Puma Sneakers Size 10,Sports,Shoes,3,3,17623,0.06,1057.38,40.21,2981.81,19587.64,Credit Card,completed,12338.45,7249.19
ORD0001058,EVT0024798,S005784,U00004,09-04-2026 21:58,09-04-2026,Delhi,mobile,direct,P142,UrbanCo Plastic Sofa Medium,Home,Furniture,1,1,10982,0.03,329.46,133.58,1917.46,12703.58,UPI,completed,7514.09,5189.49
ORD0001059,EVT0024821,S005804,U00655,10-04-2026 10:28,10-04-2026,Mumbai,tablet,paid_ads,P004,UrbanCo Mixer,Home,Kitchen,1,1,3983,0.15,597.45,61.74,609.4,4056.69,UPI,completed,2024.77,2031.92
ORD0001060,EVT0024827,S005841,U00506,10-04-2026 10:33,10-04-2026,Delhi,desktop,direct,P183,Nike Sneakers Size 9,Sports,Shoes,3,3,5159,0.08,412.72,41.84,854.33,5642.45,Credit Card,completed,3631.9,2010.55
ORD0001061,EVT0024893,S005812,U00180,10-04-2026 16:44,10-04-2026,Kolkata,mobile,paid_ads,P035,Zara Red Denim Shirt,Clothing,Shirts,2,2,3233,0.05,161.65,103.79,552.84,3727.98,COD,completed,2406.39,1321.59
ORD0001062,EVT0024930,S005801,U00236,10-04-2026 18:58,10-04-2026,Kolkata,mobile,organic_search,P095,H&M Black Denim Jeans,Clothing,Jeans,1,1,3649,0.03,109.47,69.82,637.12,4246.47,Debit Card,completed,2090.97,2155.5
ORD0001063,EVT0024935,S005796,U00661,10-04-2026 19:06,10-04-2026,Ahmedabad,mobile,email,P150,Adidas Track Pants,Sports,Activewear,2,2,8684,0.12,1042.08,127.73,1375.55,9145.2,Credit Card,completed,5040.11,4105.09
ORD0001064,EVT0024948,S005817,U00609,10-04-2026 20:05,10-04-2026,Hyderabad,desktop,direct,P074,Nike Running Shoes Size 9,Sports,Shoes,1,1,4123,0.05,206.15,115.96,705.03,4737.84,Debit Card,completed,2333.78,2404.06
ORD0001065,EVT0024961,S005810,U00492,10-04-2026 20:31,10-04-2026,Chennai,mobile,paid_ads,P182,Zara Blue Cotton Shirt,Clothing,Shirts,3,3,5773,0.18,1039.14,42.91,852.09,5628.86,UPI,completed,3937.46,1691.4
ORD0001066,EVT0025024,S005882,U00472,11-04-2026 08:07,11-04-2026,Ahmedabad,tablet,direct,P034,Lakme Lipstick,Beauty,Makeup,2,3,6001,0,0,117.55,1080.18,7198.73,Debit Card,completed,3661.7,3537.03
ORD0001067,EVT0025033,S005904,U00654,11-04-2026 08:19,11-04-2026,Ahmedabad,desktop,organic_search,P007,Lakme Hair Oil,Beauty,Haircare,3,4,7609,0.03,228.27,71.68,1328.53,8780.94,Net Banking,completed,4623.83,4157.11
ORD0001068,EVT0025044,S005896,U00469,11-04-2026 09:26,11-04-2026,Kolkata,desktop,organic_search,P012,Nivea Foundation,Beauty,Makeup,3,3,4838,0.06,290.28,60.25,818.59,5426.56,Credit Card,completed,3024.38,2402.18
ORD0001069,EVT0025097,S005870,U00617,11-04-2026 13:04,11-04-2026,Mumbai,mobile,direct,P036,Nivea Hair Oil,Beauty,Haircare,2,2,2736,0.03,82.08,78.97,477.71,3210.6,Net Banking,completed,2000.18,1210.42
ORD0001070,EVT0025123,S005881,U00828,11-04-2026 14:08,11-04-2026,Hyderabad,mobile,direct,P017,Lakme Face Wash,Beauty,Skincare,3,3,6649,0.08,531.92,78.46,1101.07,7296.61,UPI,completed,4256.85,3039.76
ORD0001071,EVT0025140,S005901,U00287,11-04-2026 15:23,11-04-2026,Chennai,tablet,social,P012,Nivea Foundation,Beauty,Makeup,1,1,2237,0.05,111.85,55.24,382.53,2562.92,Wallet,completed,1482.62,1080.3
ORD0001072,EVT0025148,S005899,U00219,11-04-2026 16:11,11-04-2026,Mumbai,mobile,paid_ads,P043,JBL Bluetooth Headphones,Electronics,Headphones,3,4,64292,0.15,9643.8,0,9836.68,64484.88,Net Banking,completed,39872.37,24612.51
ORD0001073,EVT0025202,S005900,U00118,11-04-2026 19:19,11-04-2026,Hyderabad,mobile,direct,P074,Nike Running Shoes Size 9,Sports,Shoes,1,1,4123,0.05,206.15,108.02,705.03,4729.9,Debit Card,completed,2333.78,2396.12
ORD0001074,EVT0025253,S005962,U00863,12-04-2026 08:50,12-04-2026,Delhi,desktop,social,P056,Lakme Shampoo,Beauty,Haircare,3,3,4660,0.03,139.8,57.99,813.64,5391.83,UPI,completed,3080.62,2311.21
ORD0001075,EVT0025263,S005913,U00275,12-04-2026 10:22,12-04-2026,Bengaluru,desktop,direct,P063,UrbanCo Metal Chair Large,Home,Furniture,1,1,4232,0.03,126.96,133,738.91,4976.95,UPI,completed,2999.25,1977.7
ORD0001076,EVT0025267,S005950,U00204,12-04-2026 10:28,12-04-2026,Pune,desktop,referral,P062,H&M Green Polyester Jacket,Clothing,Jackets,3,4,14750,0.03,442.5,67.85,2575.35,16950.7,Credit Card,completed,11409.63,5541.07
ORD0001077,EVT0025276,S005954,U00621,12-04-2026 11:22,12-04-2026,Mumbai,desktop,paid_ads,P139,UrbanCo Wooden Chair Large,Home,Furniture,1,1,8748,0.05,437.4,57.47,1495.91,9863.98,Debit Card,completed,4491.19,5372.79
ORD0001078,EVT0025283,S005943,U00737,12-04-2026 12:10,12-04-2026,Kolkata,mobile,direct,P195,H&M Green Denim Jeans,Clothing,Jeans,2,2,2746,0.05,137.3,109.44,469.57,3187.71,UPI,completed,1851.68,1336.03
ORD0001079,EVT0025290,S005937,U00568,12-04-2026 12:49,12-04-2026,Delhi,mobile,paid_ads,P177,Puma Sneakers Size 9,Sports,Shoes,1,1,5810,0.15,871.5,91.41,888.93,5918.84,Net Banking,completed,3611.07,2307.77
ORD0001080,EVT0025315,S005973,U00001,12-04-2026 15:25,12-04-2026,Mumbai,mobile,direct,P034,Lakme Lipstick,Beauty,Makeup,2,3,4043,0.05,202.15,49.74,691.35,4581.94,Credit Card,completed,2813.92,1768.02
ORD0001081,EVT0025322,S005959,U00396,12-04-2026 15:41,12-04-2026,Bengaluru,tablet,organic_search,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,2,2,20666,0.07,1446.62,0,3459.49,22678.87,UPI,completed,12245.99,10432.88
ORD0001082,EVT0025329,S005966,U00247,12-04-2026 15:45,12-04-2026,Kolkata,mobile,paid_ads,P052,Apple Air 8GB RAM 1TB SSD,Electronics,Laptop,2,2,111352,0.07,7794.64,0,18640.32,122197.68,COD,completed,81133.75,41063.93
ORD0001083,EVT0025350,S005927,U00597,12-04-2026 16:24,12-04-2026,Hyderabad,mobile,organic_search,P027,Zara Black Cotton Shirt,Clothing,Shirts,2,2,8172,0,0,107.03,1470.96,9749.99,COD,completed,5215.17,4534.82
ORD0001084,EVT0025374,S005925,U00800,12-04-2026 17:22,12-04-2026,Chennai,mobile,organic_search,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,1,1,1041,0.05,52.05,122.13,178.01,1289.09,COD,completed,713.01,576.08
ORD0001085,EVT0025414,S005971,U00400,12-04-2026 18:50,12-04-2026,Chennai,desktop,organic_search,P119,Lakme Moisturizer,Beauty,Skincare,3,3,2414,0.08,193.12,42.54,399.76,2663.18,Credit Card,completed,1655.85,1007.33
ORD0001086,EVT0025469,S005935,U00569,12-04-2026 21:03,12-04-2026,Mumbai,tablet,social,P057,H&M Blue Denim Jeans,Clothing,Jeans,3,3,7503,0.08,600.24,60.4,1242.5,8205.66,UPI,completed,4939.69,3265.97
ORD0001087,EVT0025475,S005968,U00382,12-04-2026 21:13,12-04-2026,Ahmedabad,desktop,organic_search,P159,Puma Sneakers Size 10,Sports,Shoes,2,2,7097,0.05,354.85,82.15,1213.59,8037.89,Credit Card,completed,5456.83,2581.06
ORD0001088,EVT0025483,S005964,U00400,12-04-2026 21:46,12-04-2026,Chennai,desktop,social,P099,UrbanCo Wooden Dining Table Medium,Home,Furniture,3,3,39672,0.05,1983.6,0,6783.91,44472.31,Debit Card,completed,22505.71,21966.6
ORD0001089,EVT0025498,S005960,U00644,12-04-2026 22:08,12-04-2026,Bengaluru,tablet,social,P025,Lakme Foundation,Beauty,Makeup,2,2,787,0.1,78.7,75.04,127.49,910.83,Debit Card,completed,482.09,428.74
ORD0001090,EVT0025508,S005911,U00877,12-04-2026 22:40,12-04-2026,Chennai,mobile,organic_search,P154,OnePlus Nord 3 128GB Blue,Electronics,Smartphone,1,1,31820,0.07,2227.4,0,5326.67,34919.27,UPI,completed,15911.69,19007.58
ORD0001091,EVT0025518,S005919,U00707,12-04-2026 23:01,12-04-2026,Mumbai,tablet,paid_ads,P062,H&M Green Polyester Jacket,Clothing,Jackets,3,4,11740,0.08,939.2,73.06,1944.14,12818,UPI,completed,9123.36,3694.64
ORD0001092,EVT0025559,S005977,U00084,13-04-2026 11:38,13-04-2026,Hyderabad,desktop,social,P005,Nivea Face Wash,Beauty,Skincare,1,1,1130,0.05,56.5,76.52,193.23,1343.25,UPI,completed,688.04,655.21
ORD0001093,EVT0025587,S005979,U00847,13-04-2026 14:18,13-04-2026,Mumbai,desktop,direct,P012,Nivea Foundation,Beauty,Makeup,3,3,4940,0.08,395.2,56.87,818.06,5419.73,Net Banking,completed,3448.59,1971.14
ORD0001094,EVT0025637,S006006,U00182,13-04-2026 17:14,13-04-2026,Chennai,mobile,organic_search,P121,UrbanCo Plastic Sofa Large,Home,Furniture,1,1,21106,0.07,1477.42,0,3533.14,23161.72,UPI,completed,12286.56,10875.16
ORD0001095,EVT0025649,S006009,U00759,13-04-2026 17:56,13-04-2026,Chennai,desktop,email,P155,Adidas Sports T-Shirt,Sports,Activewear,1,1,1397,0.12,167.64,135.2,221.28,1585.84,Credit Card,completed,763.25,822.59
ORD0001096,EVT0025678,S006001,U00348,13-04-2026 20:13,13-04-2026,Ahmedabad,mobile,social,P025,Lakme Foundation,Beauty,Makeup,1,1,462,0,0,108.55,83.16,653.71,Net Banking,completed,295.25,358.46
ORD0001097,EVT0025692,S005998,U00445,13-04-2026 20:41,13-04-2026,Kolkata,mobile,organic_search,P050,H&M Green Cotton Jeans,Clothing,Jeans,3,3,3536,0.08,282.88,45.69,585.56,3884.37,Credit Card,completed,2269.26,1615.11
ORD0001098,EVT0025744,S006005,U00219,13-04-2026 22:32,13-04-2026,Mumbai,mobile,organic_search,P060,Boat Bluetooth Headphones,Electronics,Headphones,3,3,81032,0.05,4051.6,0,13856.47,90836.87,UPI,completed,42904.82,47932.05
ORD0001099,EVT0025793,S006078,U00758,14-04-2026 11:52,14-04-2026,Chennai,desktop,email,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,2,2,1984,0.12,238.08,143.83,314.27,2204.02,Wallet,completed,1220.24,983.78
ORD0001100,EVT0025804,S006061,U00207,14-04-2026 12:41,14-04-2026,Chennai,desktop,direct,P170,H&M Green Cotton Shirt,Clothing,Shirts,1,1,761,0.05,38.05,119.56,130.13,972.64,Credit Card,completed,485.24,487.4
ORD0001101,EVT0025841,S006051,U00601,14-04-2026 16:01,14-04-2026,Ahmedabad,mobile,paid_ads,P068,Puma Sports T-Shirt,Sports,Activewear,1,1,648,0.1,64.8,50.19,104.98,738.37,Wallet,completed,494.8,243.57
ORD0001102,EVT0025888,S006041,U00157,14-04-2026 18:38,14-04-2026,Hyderabad,mobile,email,P090,Zara Red Polyester Shirt,Clothing,Shirts,2,2,5252,0.12,630.24,117.29,831.92,5570.97,UPI,completed,3457.15,2113.82
ORD0001103,EVT0025896,S006073,U00684,14-04-2026 19:19,14-04-2026,Mumbai,mobile,social,P043,JBL Bluetooth Headphones,Electronics,Headphones,3,3,152849,0.15,22927.35,0,23385.9,153307.55,Wallet,completed,85862.48,67445.07
ORD0001104,EVT0025920,S006069,U00529,14-04-2026 20:04,14-04-2026,Chennai,mobile,organic_search,P195,H&M Green Denim Jeans,Clothing,Jeans,3,3,8677,0.03,260.31,49.21,1515,9980.9,Credit Card,completed,6594.92,3385.98
